App,Category,Rating,Reviews,Size,Installs,Type,Price
LineStar For DK,SPORTS,4.3,7.234898420314831,14.0,4.698970004336019,Free,0.0
Visuelles Wörterbuch Audio-App,FAMILY,3.1,5.2574953720277815,66.0,4.0,Free,0.0
Fodbold DK Pro,SPORTS,4.6,5.752572638825633,4.3,2.9999999999999996,Paid,2.99
10 Minutes a Day Times Tables,FAMILY,4.1,6.523562306149512,48.0,5.0,Free,0.0
dk Verk,BUSINESS,4.4,2.1972245773362196,31.0,2.6989700043360183,Free,0.0
e-Boks.dk,PRODUCTIVITY,3.2,8.817594036275793,3.3,5.999999999999999,Free,0.0
Account Class-11 Solutions (D K Goel),FAMILY,4.5,6.4967749901858625,25.0,4.698970004336019,Free,0.0
Dating.dk,SOCIAL,3.7,7.65491704784832,11.0,5.0,Free,0.0
Account Class-12 Solutions (D K Goel) Vol-1,FAMILY,4.4,6.56244409369372,33.0,4.698970004336019,Free,0.0
Salah Widget (DK+Malmo),LIFESTYLE,4.5,6.2766434893416445,6.4,4.0,Free,0.0
PK and DK Audio App,FAMILY,5.0,0.6931471805599453,3.9,2.0,Free,0.0
dk,FAMILY,4.8,1.6094379124341003,1.5,1.0,Free,0.0
Account Class-12 Solutions (D K Goel) Vol-2,FAMILY,4.6,4.820281565605037,23.0,4.0,Free,0.0
DK Browser,COMMUNICATION,4.0,0.0,2.4,1.0,Free,0.0
Discovery K!ds Play!,FAMILY,4.1,9.872409596965266,35.0,5.999999999999999,Free,0.0
Transport DK,MAPS_AND_NAVIGATION,4.1,5.318119993844216,11.0,4.0,Free,0.0
DK Murali,SOCIAL,4.8,4.174387269895637,7.1,2.6989700043360183,Free,0.0
GirlTalk.dk,SOCIAL,4.3,1.0986122886681098,5.3,2.0,Free,0.0
NY mobilbank DK - Danske Bank,FINANCE,2.8,6.7464121285733745,30.0,5.0,Free,0.0
Advanced Download Manager Pro,TOOLS,4.7,8.780326390946605,2.0,4.698970004336019,Paid,2.99
GetThemAll Any File Downloader,TOOLS,4.2,11.420656655506816,6.3,6.698970004336019,Free,0.0
Download All Files,TOOLS,3.8,11.699355238142036,2.3,7.0,Free,0.0
Download Manager Pro FREE,PRODUCTIVITY,3.8,6.456769655572163,7.2,5.0,Free,0.0
Download Manager,TOOLS,3.8,11.278872623147983,2.2,7.0,Free,0.0
Download Video Free,FAMILY,4.0,10.588652963354416,6.2,5.999999999999999,Free,0.0
Fast Download Manager,TOOLS,4.0,9.824336114230691,1.7,5.999999999999999,Free,0.0
DL Hughley,FAMILY,4.6,2.4849066497880004,10.0,2.9999999999999996,Free,0.0
Turbo Download Manager (and Browser),TOOLS,4.0,10.400589435082308,3.2,6.698970004336019,Free,0.0
D.L. Evans Bank Mobile Banking,FINANCE,4.3,4.442651256490317,30.0,4.0,Free,0.0
The DL Hughley Show,FAMILY,4.3,3.1354942159291497,11.0,3.6989700043360187,Free,0.0
Download Blazer,TOOLS,3.9,10.451955721726629,2.4,6.698970004336019,Free,0.0
DL Image Manager,PRODUCTIVITY,5.0,0.6931471805599453,1.7,1.0,Paid,0.99
Download Manager For Android Free,TOOLS,4.0,6.385194398997726,3.3,5.0,Free,0.0
FrostWire: Torrent Downloader & Music Player,VIDEO_PLAYERS,4.1,12.441962614999554,13.0,7.0,Free,0.0
Turbo Downloader,TOOLS,3.9,10.058266606323683,3.2,6.698970004336019,Free,0.0
Trimble DL,PRODUCTIVITY,4.2,4.890349128221754,7.9,4.0,Free,0.0
Insave-Download for Instagram,PHOTOGRAPHY,4.3,10.741643755006049,5.2,5.999999999999999,Free,0.0
+Download 4 Instagram Twitter,SOCIAL,4.5,10.608242106137789,22.0,5.999999999999999,Free,0.0
Advanced Download Manager Holo,TOOLS,4.4,9.692272572087193,1.6,5.999999999999999,Free,0.0
G-Download Manager,TOOLS,4.1,6.687108607866515,9.4,4.698970004336019,Free,0.0
Video Downloader,VIDEO_PLAYERS,4.2,10.984970637125501,5.4,7.0,Free,0.0
DL Calculator,SPORTS,4.5,5.176149732573829,1.1,4.0,Free,0.0
Inst Download - Video & Photo,VIDEO_PLAYERS,4.6,11.909787001604226,3.3,7.0,Free,0.0
Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,10.109077944602749,5.5,5.999999999999999,Free,0.0
IDM Internet Download Manager,PRODUCTIVITY,3.9,7.186901020411631,4.2,5.0,Free,0.0
TorrDroid - Torrent Downloader,TOOLS,4.7,10.99594762171904,10.0,5.999999999999999,Free,0.0
Download Manager - File & Video,TOOLS,3.9,9.080231686629162,5.0,5.999999999999999,Free,0.0
AndStream - Streaming Download,VIDEO_PLAYERS,4.3,10.561188886161775,2.9,5.999999999999999,Free,0.0
DM Me - Chat,SOCIAL,2.9,4.499809670330265,30.0,4.0,Free,0.0
DM Screen,BOOKS_AND_REFERENCE,4.4,5.645446897643238,5.4,4.0,Free,0.0
DM for IG 😘 - Image & Video Saver for Instagram,SOCIAL,3.7,4.007333185232471,3.7,3.6989700043360187,Free,0.0
DM for WhatsApp,COMMUNICATION,4.4,3.2188758248682006,2.9,3.6989700043360187,Free,0.0
Fifth Edition DM Tools,FAMILY,4.1,6.848005274576363,3.0,5.0,Free,0.0
DM airdisk,TOOLS,2.8,2.3978952727983707,11.0,2.9999999999999996,Free,0.0
Diabetes mellitus (DM) from zero to hero,MEDICAL,4.9,2.8903717578961645,3.0,2.9999999999999996,Free,0.0
Auto DM for Twitter 🔥,SOCIAL,3.4,3.784189633918261,6.3,2.9999999999999996,Free,0.0
DM HiDisk,TOOLS,2.8,3.9889840465642745,20.0,3.6989700043360187,Free,0.0
DM EVOLUTION,GAME,2.5,6.1092475827643655,97.0,4.0,Free,0.0
Daily DM,PERSONALIZATION,4.7,3.9318256327243257,259.0,2.9999999999999996,Free,0.0
Dungeons and Dragons DM Tools,BOOKS_AND_REFERENCE,3.1,3.912023005428146,4.9,2.9999999999999996,Paid,1.99
DM airdisk Pro,TOOLS,3.2,2.3978952727983707,36.0,2.9999999999999996,Free,0.0
Convert Coordinates DM to DMS,MAPS_AND_NAVIGATION,4.3,2.70805020110221,164.0,3.6989700043360187,Free,0.0
DM security - Dragon Mobile,TOOLS,3.9,3.295836866004329,3.0,2.9999999999999996,Free,0.0
DM 24/7,TOOLS,3.6,1.9459101490553132,16.0,2.9999999999999996,Free,0.0
DM Storage (for twitter),SOCIAL,3.2,1.791759469228055,458.0,2.0,Free,0.0
DM Tracker,COMMUNICATION,3.5,2.3978952727983707,5.2,2.9999999999999996,Free,0.0
DM Tuning,SPORTS,3.3,4.1588830833596715,5.7,3.6989700043360187,Free,0.0
Aster DM Healthcare,MEDICAL,2.4,3.4657359027997265,8.5,3.6989700043360187,Free,0.0
Fake Chat (Direct Message),SOCIAL,4.4,8.697011617992073,5.9,5.698970004336018,Free,0.0
Interactive NPC DM Tool,FAMILY,2.8,1.6094379124341003,629.0,1.6989700043360185,Paid,0.99
DM Buddy » Learn Digital Marketing,FAMILY,5.0,1.0986122886681098,1.7,2.6989700043360183,Free,0.0
Basketball Dynasty Manager 16,SPORTS,4.4,6.054439346269371,21.0,3.6989700043360187,Paid,1.99
Disciple Maker’s (DM) Lab,FAMILY,5.0,1.0986122886681098,4.0,2.0,Free,0.0
DN,NEWS_AND_MAGAZINES,3.3,4.356708826689592,17.0,4.0,Free,0.0
DN eAvis,NEWS_AND_MAGAZINES,2.9,4.110873864173311,4.1,4.0,Free,0.0
DN Sync,NEWS_AND_MAGAZINES,4.1,4.02535169073515,28.0,2.9999999999999996,Free,0.0
DN Reader,NEWS_AND_MAGAZINES,4.6,2.8903717578961645,1.8,2.0,Free,0.0
e-DN - den digitala tidningen från Dagens Nyheter,NEWS_AND_MAGAZINES,2.2,5.075173815233827,32.0,4.698970004336019,Free,0.0
MultiPicture Live Wallpaper dn,PERSONALIZATION,4.3,6.22455842927536,288.0,4.0,Paid,1.99
DN Blog,SOCIAL,5.0,2.995732273553991,4.2,1.0,Free,0.0
Dagens Nyheter,NEWS_AND_MAGAZINES,2.5,7.628031126930335,17.0,5.0,Free,0.0
DN.VR,NEWS_AND_MAGAZINES,3.0,3.367295829986474,37.0,3.6989700043360187,Free,0.0
DN - Diário de Notícias,NEWS_AND_MAGAZINES,3.7,6.677083461247136,15.0,5.0,Free,0.0
DN Employee,FAMILY,5.0,0.0,3.8,1.0,Free,0.0
DN Calculators,FINANCE,5.0,2.4849066497880004,775.0,2.0,Free,0.0
Writing Wizard Premium - Handwriting,FAMILY,4.1,4.48863636973214,33.0,3.6989700043360187,Paid,4.49
Sverige Tidningar,NEWS_AND_MAGAZINES,4.1,6.807934943699926,4.0,4.698970004336019,Free,0.0
Dragon Nest M,FAMILY,4.6,9.381937965407161,62.0,5.0,Free,0.0
Guardian Hunter: SuperBrawlRPG,FAMILY,4.5,12.804944860266852,27.0,5.999999999999999,Free,0.0
ES Remote,FAMILY,3.3,6.561030665896573,15.0,5.0,Free,0.0
Destiny Ninja Shall we date otome games love story,GAME,4.4,9.478763169489152,30.0,5.698970004336018,Free,0.0
Day Night Live Wallpaper (All),PERSONALIZATION,4.7,8.487970332739334,18.0,4.698970004336019,Paid,2.49
CritDice - Dice Roller,FAMILY,4.7,7.975908360165538,5.3,4.698970004336019,Free,0.0
Cursive Writing Wizard - Handwriting,FAMILY,4.0,8.22817689595132,31.0,5.999999999999999,Free,0.0
Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,7.616775808698373,50.0,4.698970004336019,Free,0.0
WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,4.3,6.39024066706535,22.0,4.698970004336019,Free,0.0
Maher EL Mouaikly - Offline,FAMILY,4.6,5.111987788356544,2.6,4.0,Free,0.0
Darkness Rises,FAMILY,4.7,13.031287022302058,86.0,6.698970004336019,Free,0.0
NARUTO X BORUTO NINJA VOLTAGE,GAME,4.4,12.496482244896251,71.0,6.698970004336019,Free,0.0
Sword Art Online: Integral Factor,FAMILY,4.0,10.72236389230324,32.0,5.999999999999999,Free,0.0
Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,10.14356688055654,9.2,5.999999999999999,Free,0.0
"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,9.577203242302405,16.0,5.999999999999999,Free,0.0
Notepad & To do list,PRODUCTIVITY,4.3,12.329594736812803,4.2,7.0,Free,0.0
To Do List,PRODUCTIVITY,4.7,12.441757228338695,3.5,6.698970004336019,Free,0.0
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,13.217491722495906,60.0,7.0,Free,0.0
do,FAMILY,3.1,6.9782137426306985,5.9,5.0,Free,0.0
Does not Commute,GAME,4.0,11.94540893430204,78.0,6.698970004336019,Free,0.0
Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,11.95759846563667,12.0,7.0,Free,0.0
To Do Reminder with Alarm,PRODUCTIVITY,4.4,11.18665501273361,4.9,5.999999999999999,Free,0.0
wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,10.67099981505138,3.0,5.999999999999999,Free,0.0
"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,8.751474487140904,6.3,5.0,Free,0.0
"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,9.553149630053277,8.4,5.698970004336018,Free,0.0
Do it (Tomorrow),PRODUCTIVITY,4.3,10.183087048794553,4.0,5.999999999999999,Free,0.0
Do Not Disturb,PRODUCTIVITY,4.3,8.719317375506371,1.9,5.0,Free,0.0
To-Do List Widget,PRODUCTIVITY,3.9,8.962007209588313,201.0,5.999999999999999,Free,0.0
NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,10.958652876685026,5.0,5.999999999999999,Free,0.0
"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,8.931419805192975,4.0,5.698970004336018,Free,0.0
"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,8.444407421690585,30.0,5.0,Free,0.0
"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,9.257605564443297,9.0,5.999999999999999,Free,0.0
"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,7.838737559599282,8.5,5.698970004336018,Free,0.0
Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,11.364100577898318,13.0,5.999999999999999,Free,0.0
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,6.493753839851686,3.4,5.0,Free,0.0
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,8.983314293397749,20.0,5.0,Free,0.0
To-do list,PRODUCTIVITY,4.4,6.5337888379333435,4.4,4.698970004336019,Free,0.0
Do Not Crash,FAMILY,3.7,10.94489436743346,8.3,5.999999999999999,Free,0.0
Do I Snore or Grind,MEDICAL,4.4,7.738488122494646,19.0,5.0,Free,0.0
How well do you know me?,GAME,3.9,7.162397497355718,6.4,5.0,Free,0.0
EasyNote Notepad | To Do List,TOOLS,4.3,9.65617937422262,2.4,5.999999999999999,Free,0.0
Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,9.341544057591527,5.3,5.999999999999999,Free,0.0
DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,6.914730892718563,5.2,5.0,Free,0.0
Dude Perfect 2,GAME,4.5,12.903331362129832,70.0,7.0,Free,0.0
Endless Ducker,GAME,4.5,9.011035410141815,41.0,5.698970004336018,Free,0.0
Dude Perfect,SPORTS,4.5,4.574710978503383,1.9,4.0,Free,0.0
that's lit,GAME,4.7,7.016609683894219,39.0,5.0,Free,0.0
All Type DP,FAMILY,4.3,7.52456122628536,5.8,5.698970004336018,Free,0.0
Dp For WhatsApp,PERSONALIZATION,4.4,7.392031567514591,11.0,5.999999999999999,Free,0.0
DP and Status for WhatsApp 2018,SOCIAL,4.5,6.668228248417403,6.9,5.0,Free,0.0
DP Editor,PHOTOGRAPHY,4.3,2.8903717578961645,15.0,3.6989700043360187,Free,0.0
DP & Status,FAMILY,4.3,7.561121589530238,4.7,5.698970004336018,Free,0.0
Dp for girls,ART_AND_DESIGN,4.2,5.1647859739235145,8.2,4.698970004336019,Free,0.0
DP Maker,PHOTOGRAPHY,4.2,6.664409020350408,18.0,5.0,Free,0.0
Download Instant DP (Full HD),TOOLS,4.3,7.1569563646156364,4.4,5.0,Free,0.0
Square DP For Whatsapp,PHOTOGRAPHY,4.2,4.204692619390966,15.0,4.0,Free,0.0
Profile pictures for WhatsApp,PERSONALIZATION,4.7,9.286004275897172,9.4,5.698970004336018,Free,0.0
DP and Status,FAMILY,4.1,6.434546518787453,3.0,5.0,Free,0.0
Dp For Whatsapp,SOCIAL,4.3,3.6635616461296463,12.0,3.6989700043360187,Free,0.0
DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,5.680172609017068,3.4,5.0,Free,0.0
DP Creator for WhatsApp,PHOTOGRAPHY,3.8,8.47907586930311,5.1,5.0,Free,0.0
Dp For FB,PHOTOGRAPHY,4.5,2.4849066497880004,2.0,2.9999999999999996,Free,0.0
Best DP and Status (Daily Updates Photos),FAMILY,4.1,8.00736706798333,3.2,5.999999999999999,Free,0.0
Profile Pictures and DP for Whatsapp,SOCIAL,4.3,3.871201010907891,11.0,3.6989700043360187,Free,0.0
All Types DP & Status Maker,PHOTOGRAPHY,4.5,2.772588722239781,14.0,2.9999999999999996,Free,0.0
DP Photo Editor,PHOTOGRAPHY,4.1,4.477336814478207,7.7,4.0,Free,0.0
Status For WhatsApp DP - pro,PERSONALIZATION,4.4,3.8918202981106265,12.0,4.0,Free,0.0
"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,6.542471960506805,3.8,5.0,Free,0.0
Cute Images for Whatsapp,FAMILY,4.4,6.452048954437226,8.1,5.0,Free,0.0
Profile Pictures - Best DP Status,FAMILY,4.3,4.875197323201151,5.4,4.698970004336019,Free,0.0
Dp for Facebook,SOCIAL,4.1,4.02535169073515,10.0,3.6989700043360187,Free,0.0
Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,6.501289670540389,8.7,5.0,Free,0.0
DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,3.2188758248682006,3.8,4.0,Free,0.0
Best DP and Status,SOCIAL,4.2,4.532599493153256,5.6,4.0,Free,0.0
"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,4.795790545596741,3.8,4.0,Free,0.0
Instant DP Downloader for Instagram,SOCIAL,4.7,3.6375861597263857,4.1,3.6989700043360187,Free,0.0
DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,3.6635616461296463,11.0,3.6989700043360187,Free,0.0
Latest DP and Status Pro 2018,FAMILY,4.7,2.9444389791664403,5.7,2.9999999999999996,Free,0.0
Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,4.51085950651685,3.8,4.0,Free,0.0
Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,9.401869409521051,9.1,5.698970004336018,Free,0.0
DP Battle,FAMILY,4.5,4.882801922586371,2.5,3.6989700043360187,Free,0.0
Faceoff DP Battle App,FAMILY,4.8,3.6375861597263857,6.7,2.9999999999999996,Free,0.0
Insta Square Profile DP,PHOTOGRAPHY,3.7,3.7376696182833684,11.0,3.6989700043360187,Free,0.0
Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,4.3,4.882801922586371,7.7,4.0,Free,0.0
DP Status 2017,PHOTOGRAPHY,4.2,5.71042701737487,7.0,4.698970004336019,Free,0.0
Dairy Queen,FOOD_AND_DRINK,3.6,6.60934924316738,43.0,5.0,Free,0.0
DQ Texas,FOOD_AND_DRINK,4.1,5.817111159963204,13.0,5.0,Free,0.0
DQ Events,BUSINESS,2.3,3.713572066704308,20.0,4.0,Free,0.0
Dash Quest Heroes,GAME,4.3,9.039789270781144,59.0,5.698970004336018,Free,0.0
Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,3.7376696182833684,3.9,2.0,Free,0.0
DRAGON QUEST VIII,FAMILY,4.5,8.96341629199657,27.0,4.698970004336019,Paid,19.99
ODTMobile v4,BUSINESS,4.0,1.0986122886681098,16.0,2.9999999999999996,Free,0.0
DRAGON QUEST III,FAMILY,4.2,7.415175109613295,63.0,4.0,Paid,9.99
LightMeter (noAds),PHOTOGRAPHY,4.6,6.424869023905388,12.0,4.0,Paid,1.99
DRAGON QUEST,FAMILY,4.2,9.175645402179295,30.0,5.0,Paid,2.99
DRAGON QUEST II,FAMILY,4.5,7.853993087224244,44.0,4.0,Paid,4.99
SONIC Drive-In,FOOD_AND_DRINK,4.3,9.871635623086945,43.0,5.999999999999999,Free,0.0
DRAGON QUEST VI,FAMILY,4.4,8.119100837637486,17.0,5.0,Paid,14.99
McDonald's,FOOD_AND_DRINK,3.6,11.888934298913998,42.0,7.0,Free,0.0
DQT GPS,BUSINESS,4.0,1.0986122886681098,6.3,2.6989700043360183,Free,0.0
Discovery Insure,MAPS_AND_NAVIGATION,2.8,7.555381944240273,20.0,5.0,Free,0.0
Taco Bell,LIFESTYLE,3.8,10.24494733066838,16.0,5.999999999999999,Free,0.0
LightMeter Free,PHOTOGRAPHY,4.1,8.609772372709331,13.0,5.999999999999999,Free,0.0
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,9.328123407632566,6.3,5.0,Paid,9.99
ODTMobile,BUSINESS,3.4,2.70805020110221,2.7,4.0,Free,0.0
Whataburger,FOOD_AND_DRINK,4.5,8.535622326884605,56.0,5.698970004336018,Free,0.0
FINAL FANTASY DIMENSIONS,FAMILY,4.3,9.041921720351219,1.1,5.0,Paid,13.99
Arby's,FOOD_AND_DRINK,3.1,5.267858159063328,26.0,5.0,Free,0.0
RPG Dragon Lapis,FAMILY,4.6,9.50985219618154,56.0,5.0,Free,0.0
Find Fast Food,SHOPPING,3.3,5.605802066295998,785.0,5.0,Free,0.0
Jungle book-The Great Escape,GAME,3.9,7.767263996757308,25.0,5.0,Free,0.0
Bunny Skater,GAME,4.2,11.845332306201518,4.7,7.0,Free,0.0
DQSalmaan - A fan made App,FAMILY,4.9,6.561030665896573,6.0,4.0,Free,0.0
Culver's,LIFESTYLE,3.9,7.401231264413015,4.9,5.0,Free,0.0
Wendy’s – Food and Offers,FOOD_AND_DRINK,3.4,8.781401907682376,18.0,5.999999999999999,Free,0.0
Dunkin' Donuts,FOOD_AND_DRINK,4.2,11.131225710412325,66.0,5.999999999999999,Free,0.0
SUBWAY®,FOOD_AND_DRINK,3.8,9.97025795616998,41.0,5.999999999999999,Free,0.0
The Walking Zombie: Dead City,GAME,4.6,10.978063263375997,96.0,5.999999999999999,Free,0.0
Monster Fishing 2018,SPORTS,4.4,10.400650262332935,76.0,5.999999999999999,Free,0.0
Call Blocker & Blacklist,COMMUNICATION,4.0,1.791759469228055,4.2,2.9999999999999996,Free,0.0
Panera Bread,FOOD_AND_DRINK,4.2,9.232590980911002,36.0,5.999999999999999,Free,0.0
IHOP®,FOOD_AND_DRINK,4.2,6.089044875446846,24.0,5.0,Free,0.0
Starbucks,FOOD_AND_DRINK,4.5,13.029142214084866,35.0,7.0,Free,0.0
myGrow,PRODUCTIVITY,4.6,4.430816798843313,23.0,2.9999999999999996,Paid,4.29
Dr. Parking 4,GAME,4.4,13.071846623536393,13.0,7.698970004336018,Free,0.0
Dr. Driving 2,GAME,4.6,12.79005486045905,19.0,7.0,Free,0.0
dr.fone - Recovery & Transfer wirelessly & Backup,TOOLS,3.7,10.058223775185438,7.6,6.698970004336019,Free,0.0
Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,4.1,7.3938782901077555,96.0,5.0,Free,0.0
Dr. Cares - Pet Rescue 911 🐶,FAMILY,4.2,9.577203242302405,35.0,5.698970004336018,Free,0.0
Dr. Parker : Parking Simulator,GAME,4.5,9.564722689855031,81.0,5.999999999999999,Free,0.0
Dr. Parker : Real car parking simulation,GAME,4.6,9.669598979685738,95.0,5.999999999999999,Free,0.0
Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,4.5,11.530156160231895,10.0,5.999999999999999,Free,0.0
"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,4.4,12.82813458855984,21.0,7.0,Free,0.0
DR TV,VIDEO_PLAYERS,3.3,8.812248018197431,4.7,5.698970004336018,Free,0.0
Real Car Dr Parking Master: Parking Games 2018,FAMILY,4.2,8.11522197256233,27.0,5.999999999999999,Free,0.0
Doctor Kids,FAMILY,4.2,12.208320118070652,25.0,7.0,Free,0.0
Dr. Rocket,GAME,4.0,10.64974886874556,3.4,5.999999999999999,Free,0.0
Dr. Muscle,HEALTH_AND_FITNESS,4.0,4.465908118654584,33.0,4.0,Free,0.0
Dr. Dominoes,GAME,4.0,7.90100705199242,5.7,5.698970004336018,Free,0.0
Dr. Sudoku,FAMILY,3.5,7.745002803515839,3.1,5.698970004336018,Free,0.0
Dr. Unblock,FAMILY,3.9,8.255048902752295,4.3,5.999999999999999,Free,0.0
Dr. Gomoku,GAME,3.9,11.354129010223076,4.5,6.698970004336019,Free,0.0
Dr. Panda Farm,FAMILY,4.1,5.579729825986222,46.0,4.0,Paid,2.99
DR.MEEP,FAMILY,4.4,3.9889840465642745,33.0,2.6989700043360183,Paid,2.99
Dr. Panda Art Class,FAMILY,4.2,6.920671504248683,58.0,4.698970004336019,Paid,2.99
Dr. Panda's Swimming Pool,FAMILY,4.4,7.745435610274381,9.3,5.0,Paid,1.99
Dr. Pixel: Pill mania Classic,FAMILY,4.3,7.791109510610028,6.2,5.0,Free,0.0
Dr. Chess,GAME,4.1,11.484618578754693,6.7,5.999999999999999,Free,0.0
Super Dr. Parking 3D,FAMILY,4.0,8.415824697027949,41.0,5.999999999999999,Free,0.0
Dr Dre - Beatmaker,GAME,4.3,4.983606621708336,6.0,4.0,Free,0.0
Dr. Panda & Toto's Treehouse,FAMILY,4.4,8.130647968160584,9.5,4.698970004336019,Paid,3.99
Dr. Cares - Amy's Pet Clinic 🐈 🐕,FAMILY,4.5,8.183118079394745,60.0,5.0,Free,0.0
Dr. Splorchy Presents Space Heroes,GAME,4.6,2.8903717578961645,31.0,2.0,Paid,4.99
Pet Vet Dr - Animals Hospital,FAMILY,3.7,9.37143829231851,36.0,5.999999999999999,Free,0.0
Dr.Android Repair Master 2017,PRODUCTIVITY,3.8,7.094234845924755,4.3,5.0,Free,0.0
DR CONTROL,FAMILY,3.4,5.58724865840025,1.5,4.0,Free,0.0
Dr Driving Racer,GAME,4.3,5.209486152841421,68.0,4.0,Free,0.0
Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,3.8,4.330733340286331,1.2,2.9999999999999996,Paid,4.99
Dr. Seuss's ABC,FAMILY,4.7,6.061456918928017,12.0,4.0,Paid,3.99
Dr. Booster - Boost Game Speed,TOOLS,4.4,11.841307924548385,22.0,7.0,Free,0.0
Dr. Panda Hospital,FAMILY,4.4,6.994849985833071,45.0,4.698970004336019,Paid,2.99
Dr. Panda Café Freemium,FAMILY,4.1,9.374837343857585,62.0,5.999999999999999,Free,0.0
Dr. Panda Ice Cream Truck Free,FAMILY,4.4,10.044205559475007,80.0,5.999999999999999,Free,0.0
Dr. Doug's Tips,BOOKS_AND_REFERENCE,4.0,3.091042453358316,34.0,2.9999999999999996,Free,0.0
Dr. 2048,FAMILY,3.9,7.59337419312129,3.5,5.698970004336018,Free,0.0
Dr. Panda Restaurant 2,FAMILY,4.3,8.22282213081366,67.0,5.0,Paid,2.99
Dr. Panda Supermarket,FAMILY,4.2,7.213031659834869,58.0,4.698970004336019,Paid,2.99
Dr. Shogi,GAME,3.3,9.867393944887889,5.1,5.999999999999999,Free,0.0
DR Sebi's Alkaline List,FAMILY,4.0,4.219507705176107,5.5,3.6989700043360187,Free,0.0
DraStic DS Emulator,GAME,4.6,11.382429460889227,12.0,5.999999999999999,Paid,4.99
NDS Emulator - For Android 6,GAME,4.1,9.546955455537143,19.0,5.999999999999999,Free,0.0
Free DS Emulator,GAME,4.1,10.038717501796231,19.0,5.999999999999999,Free,0.0
nds4droid,GAME,3.4,11.587828834996891,8.8,7.0,Free,0.0
MegaNDS (NDS Emulator),GAME,3.4,7.704361167910313,11.0,5.698970004336018,Free,0.0
DS file,PRODUCTIVITY,4.1,9.275753510524416,12.0,5.999999999999999,Free,0.0
DS finder,TOOLS,4.0,7.86172707782398,32.0,5.698970004336018,Free,0.0
DS get,TOOLS,3.4,11.182363726888726,22.0,6.698970004336019,Free,0.0
DS cloud,TOOLS,3.2,8.498621805830801,38.0,5.698970004336018,Free,0.0
DS note,PRODUCTIVITY,3.9,7.6236419465115715,60.0,5.0,Free,0.0
DS cam,PRODUCTIVITY,3.6,8.079308192051961,35.0,5.698970004336018,Free,0.0
DS router,TOOLS,3.8,5.53338948872752,15.0,4.698970004336019,Free,0.0
EmuBox - Fast Retro Emulator,GAME,3.9,7.362645270417825,43.0,4.698970004336019,Free,0.0
DS Creator 2.0,TOOLS,1.0,0.6931471805599453,4.4,2.6989700043360183,Free,0.0
DS App Manager,TOOLS,4.6,2.6390573296152584,2.1,2.9999999999999996,Free,0.0
DS,FAMILY,4.9,2.70805020110221,23.0,2.0,Free,0.0
DS Connector 2.0,TOOLS,2.6,1.6094379124341003,636.0,2.6989700043360183,Free,0.0
DS Barometer - Altimeter and Weather Information,WEATHER,3.9,7.993619994827744,4.2,5.0,Free,0.0
DS-L4 Viewer,PHOTOGRAPHY,3.5,2.5649493574615367,7.9,2.9999999999999996,Free,0.0
DS Tower Defence,GAME,3.2,6.643789733147672,1.4,5.0,Free,0.0
NDS-controller,TOOLS,3.3,3.5553480614894135,916.0,2.9999999999999996,Free,0.0
RetroArch,GAME,3.8,9.97222039021722,84.0,5.999999999999999,Free,0.0
